"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Babbage" "Allerdings" "Regular" "10.1016/j.bandc.2004.09.018" 2006 "Brain and cognition" 95 2.399 36 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury individuals (t) on emotion recognition stimuli." 13 11 24 -0.81 "g" -0.406700452855353 "Table 1, Emotion recognition stimuli" "13" "11" 24 "14.5" "12.2" "2.8" "2.7" "d" "0.83479999999999999" -0.404823468257553 0.00187698459779967 0 0 0 NA NA
"Babbage" "Borgaro" "Regular" "10.1080/0269905031000110562" 2004 "Brain Injury" 80 1.822 35 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury individuals (t) on perception." 27 27 54 -1.21 "g" -0.580704941696026 "Table 2. Perception scores" "27" "27" 54 "0.97" "0.51" "0.18" "0.5" "d" "-1.22417" -0.579158537179788 0.00154640451623822 0 0 0 NA NA
"Babbage" "Braun" "Regular" "10.3109/02699058909008068" 1989 "Brain Injury" 80 1.822 35 "article" 0 "0" "Control / \"Normals\" (c) vs traumatic brain injury, have suffered closed head injury (t) on facial test of emotion (FTE)" 31 31 62 -1.47 "g" -0.688615611795346 "Table 7, FTE. Sign reversed. DV = error so Patients made more errors, effect should be negative / inversed" "31" "31" 62 "5.03" "10.06" "2.77" "3.91" "d" "-1.4845252321347513" -0.686945775899356 0.00166983589599035 0 0 0 NA NA
"Babbage" "Green" "Regular" "10.1016/j.neuropsychologia.2003.07.005" 2004 "Neuropsychologia" 163 2.989 59 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury (t) on factial emotion perception." 30 30 60 -1.15 "g" -0.553817813290208 "Table 1. Effect calculated for 'emotion face discrimination' first (d = -1.11900). Then effect calculated for 'emotion face labeling'  (d = -1.210476605). Mean of both effects is total effect." "30" "30" 60 "18.22 / 17.97" "15.9 / 15" "1.67 / 2.23" "2.41 / 2.65" "d" "-1.1647375717285118" -0.553647581598848 0.000170231691360323 0 0 0 NA NA
"Babbage" "Henry" "Regular" "10.1016/j.neuropsychologia.2006.03.020" 2006 "Neuropsychologia" 163 2.989 59 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury (t) on basic emotion identification." 17 16 33 -0.54 "g" -0.273211248838106 "Table 2. Emotional identification." "17" "16" 33 "35.299999999999997" "33.1" "3.06" "4.75" "d" "-0.55434499855781283" -0.273618246400255 -0.000406997562148737 0 0 0 NA NA
"Babbage" "Hopkins" "Regular" "10.1080/02699050110103346" 2002 "Brain Injury" 80 1.822 35 "article" 0 "0" "Control (c) vs closed head injury (CHI) on emotional identification test." 15 15 30 -1.38 "g" -0.660160021324396 "In text, p. 251. \"As expected, those with CHI (M=40.3, SD=10.22) were less able than the controls (M=51.4, SD=4.22)\"" "15" "15" 30 "51.4" "40.299999999999997" "4.22" "10.220000000000001" "d" "-1.4197159598544049" -0.660723836157134 -0.00056381483273793 0 0 0 NA NA
"Babbage" "Ietswaart" "Regular" "10.1016/j.neuropsychologia.2007.08.002" 2008 "Neuropsychologia" 163 2.989 59 "article" 0 "0" "Control / Orthopaedic patients (c) vs traumatic brain injury (t) on labelling expressions." 32 30 62 -0.81 "g" -0.399243722907706 "Table 2. Facial expressions, % correct, shortly after injury. Effect calculated for 'matching expressions' first (d = -0.70104), then  for 'labelling expressions'  (d = -0.814080714) and finally for 'labelling morphed expressions' (d =-0.958854108) . Mean of all effects is total effect." "32" "30" 62 "91.3 / 83.3 / 87.6" "83.2 / 73.0 / 73.2" "9.1 / 7.57 / 9.13" "13.7 / 16.43 / 19.43" "d" "-0.82465737769955272" -0.401259351463328 -0.00201562855562215 0 0 0 NA NA
"Babbage" "McDonald" "Outlier" "10.10170S1355617705050447" 2005 "Journal of the International Neuropsychological Society" 99 2.633 37 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury (t) on recognizing emotional expressions" 28 34 62 -0.5 "g" -0.249396243584001 "Table 2. DV = still facial expressions = still video" "28" "34" 62 "10.32" "9.1199999999999992" "1.72" "2.76" "d" "-0.51070951086324679" -0.251496599683572 -0.00210035609957113 0 0 0 NA NA
"Babbage" "Milders 2003" "Regular" "10.1076/jcen.25.2.157.13642" 2003 "Journal of Clinical & Experimental Neuropsychology" 84 1.693 37 "article" 0 "0" "Control / Healthy participants (c) vs traumatic brain injury (t) on facial expressions." 17 17 34 -1.01 "g" -0.496558573680419 "Table 3. Facial expressions. Effect calculated for 'naming expressions' first (d = -1.14103). Then effect calculated for 'matching across identity'  (d = -0.91914503). Mean of both effects is total effect." "17" "17" 34 "52.5 / 17.2" "46.3 / 15.8" "4.4 / 0.8" "6.3 / 2.0" "d" "-1.0300870858389177" -0.494626536900975 0.00193203677944376 0 0 0 NA NA
"Babbage" "Milders 2008" "Outlier" "10.10170S1355617708080351" 2008 "Journal of the International Neuropsychological Society" 99 2.633 37 "article" 0 "0" "Control / Orthopaedic pateitns (c) vs traumatic brain injury (t) on emotional expression recognition" 34 33 67 -2.07 "g" -0.914228688288564 NA "34" "33" 67 NA NA NA NA "g" "-2.0699999999999998" -0.914228688288564 0 0 2 0 NA "It is clear which effect should be calculated, however, Milders (2008) do not report the values to calculate it, the closest they come is Figure 1. Only figure given on expression recognition, no mean/SDs.Presuming personal correspondence by MA."
"Babbage" "Spell" "Regular" "10.1023/A:1006675230193" 2000 "Journal of Nonverbal Behavior" 47 1.365 18 "article" 0 "0" "Control participants from pilot studies (Pazgan & Wooddy, 1996; Shaver, 1996; Weathers, 1996) (c) vs traumatic brain injury (t) on emotional expression recognition" 24 24 48 -0.56 "g" -0.280955789143227 "Table 1. Photos. Effect calculated for 'children stimuli' first (d = -0.48606), then  for 'young adult stimuli'  (d = -0.49413559) and finally for 'older adult stimuli' (d = -0.725700082) . Mean of all effects is total effect." "24" "24" 48 "91.9 / 83.4 / 79.0" "87.7 / 78 / 71" "7.3 / 7.7 / 8.9" "9.8 / 13.4 / 12.8" "d" "-0.56863221633074734" -0.280618610047119 0.000337179096107809 0 0 0 NA NA
"Balliet" "Anthony" "Outlier" "10.2307/1519827" 2003 "Social Psychology Quarterly" 61 1.457 21 "article" 0 "0" "Women (c) vs Men (t) on micro-credit borrowing." NA NA 298 -0.43 "d" -0.213377140086069 "Sample size chosen by mean of 0.64 for females (0.64*238). Table 2. Correlation female-default. R = -0.21." "149.94" "88.06" 238 NA NA NA NA "r" "-0.21" -0.21317134656486 0.000205793521209252 0 0 60 "Reported N in MA too large" NA
"Balliet" "Belianin" "Outlier" NA 2005 NA NA NA NA "unpublished manuscript" 1 "0" "Women (c) vs Men (t) on cooperation" NA NA 24 -1.9 "d" -0.845572697039727 "In text, p. 11. \"This is not the case of the all-Russian group: here females are constantly and increasingly cooperative, whereas males’ cooperation demonstrates rather irregular waves. This difference is significant at any reasonable degree of confidence (Student t-statistic = 4.65; the other tests reveal significant differences too).\"" "12" "12" 24 NA NA NA NA "t" "4.6500000000000004" -0.844976099581469 0.000596597458258019 0 0 0 NA NA
"Balliet" "Bonacich" "Regular" "10.2307/2786500" 1972 "Sociometry" NA NA NA "article" 0 "0" "Women (c) vs Men (t) on cooperation" NA NA 120 -0.3 "d" -0.149443120184958 "\"One striking difference, however, was that males were less cooperative. There were 67 male and 53 female subjects. The males averaged .26 Keep strategy choices over the five trials whereas the females averaged only .17.\" OR calculated, ABCD = 0.17 / 0.83 / 0.26 / 0.74. OR = 0.5829472, d = -0.297529" "53" "67" 120 NA NA NA NA "d" "-0.29752899999999999" -0.147216485078181 0.00222663510677693 0 0 0 NA NA
"Balliet" "Boone" "Regular" "10.1177/0022002710372329" 2010 "Journal of Economic Psychology" 78 1.677 37 "article" 0 "0" "Women (c) vs Men (t) on cooperation" NA NA 112 -0.13 "d" -0.0649543159702414 "Table 1. Balliet MA states One-Shot dilemma, so no sequential PD. We took the mean correlation of gender with AG and gender with PD: .02 - .09 / 2 = -0.035." "161" "161" 322 NA NA NA NA "r" "-3.5000000000000003E-2" -0.0350143021802417 0.0299400137899997 1 3 -210 "Reported N in MA too small" "Outcome and N are not clear - not sure which PDs are chosen."
"Balliet" "Corfman" "Outlier" NA 1994 "Journal of Advertising" 70 2.288 29 "article" 0 "0" "Women (c) vs Men (t) on number of points allocated to the competitive strategy (high advertising budget)." NA NA 227 -0.47 "d" -0.232889070427235 "Table 2.  Gender. Note that the outcome variable is competitiveness, meaning women are less competitive than men. Standardized regression coefficient for gender (female) is -.23." "113.5" "113.5" 227 NA NA NA NA "beta" "0.23" -0.232889070427235 2.77555756156289e-16 0 0 0 NA NA
"Balliet" "Hardy" "Outlier" "10.1177/0146167206291006" 2006 "Personality and Social Psychology Bulletin" 271 4.736 51 "article" 0 "1" "Women (c) vs Men (t) on contribution." NA NA 62 0.49 "d" 0.242612911397075 "Results in notes/appendix article. \"No specific predictions were made in our studies regarding gender differences in altruistic behavior. In Study 1, a repeatedmeasures ANOVA was conducted with gender as a between-participants factor. The results show a marginally significant main between participants effect for gender, F(1, 62) = 3.67, p < .06. Men\"" "32" "34" 66 NA NA NA NA "F" "3.67" 0.233676908994498 -0.00893600240257716 0 0 -4 "Reported N in MA too small" "Result is based on F statistic. However, after this statistic, the following is mentioned: \"Men tend to contribute more (M = 65.02, SD = 3.42) than women (M = 54.43, SD= 3.52)\". This effect is very large (Fishers z = 1.23), but not taken into account. If authors meant SE of SD, the SDs become 19.34644 and 20.52495 respectively, translating to an approximate effect size in Fishers z (-0.262)."
"Balliet" "Hemesath" "Regular" "10.1177/106939719803200203" 1998 "Cross-Cultural Research" 29 0.805 16 "article" 0 "0" "Women (c) vs Men (t) on cooperation in PD." NA NA 30 -0.59 "d" -0.290880634684532 "Table 4, T ratio for SEX: \"Women did appear to be more likely to cooperate than men, although the result is not quite significant at a 10% level.\"" "15" "15" 30 NA NA NA NA "t" "1.64" -0.295119058812266 -0.00423842412773401 0 0 0 NA "MA reports 30 as sample size, which is the number of participants. However, there are 161 decisions when looking at the full group, and which the MA used as the sample size in a previous study. Additionally, they appear to have used the values from table 4 which does not represent the full sample (non US foreign students excluded) rather than table 5 which includes all participants. The sample N was split equally into control group and treatment group to calculate effect size."
"Balliet" "Hottes" "Outlier" "10.1111/j.1467-6494.1974.tb00673.x" 1974 "Journal of Personality" 101 3.657 37 "article" 0 "0" "Women (c) vs Men (t) on cooperative choices in PD." NA NA 60 0.86 "d" 0.417743499441563 "Table 1 between dyads, Sex effect" "30" "30" 60 NA NA NA NA "F" "9.84" 0.394645083101245 -0.0230984163403176 1 1 0 NA NA
"Balliet" "Kurzban" "Outlier" "10.1023/A:1012563421824" 2001 "Journal of Nonverbal Behavior" 47 1.365 18 "article" 0 "0" "Women (c) vs Men (t) on cooperation." NA NA 72 0.47 "d" 0.232889070427235 "Table 2. Cooperator type correlated with sex. Page S47. \"Our final sample includes 57 subjects, …. And a total of 15 females and 42 males\"." "15" "42" 57 NA NA NA NA "r" "0.23" 0.234189466759367 0.0013003963321318 0 0 15 "Reported N in MA too large" NA
"Balliet" "Kuwabara" "Regular" "10.1353/sof.2006.0020" 2005 "Social Forces" 92 1.736 31 "article" 0 "0" "Women (c) vs Men (t) on proportion of cooperation" NA NA 122 0.11 "d" 0.0549723085118352 "Table 2. SD women = 49.8, SD men = 48.79. Transformed from SE" "66" "56" 122 "57.58" "62.5" "49.800355420418441" "48.791212323532193" "d" "9.9720000000000003E-2" 0.0498111506056041 -0.00516115790623114 0 3 0 NA "Cherry picking: only fear dilemma chosen, not greed, or fear+greed. Unclear why."
"Balliet" "Lindskold" "Regular" "10.1177/002200277702100309" 1977 "Journal of Conflict Resolution" 78 1.687 37 "article" 0 "1" "Women (c) vs Men (t) on cooperation." NA NA 54 -0.31 "d" -0.154385969709221 "Page 538. \"Female subjects, however, were responsive to the composition of the source. Females were more cooperative over all trials than were males, F(1, 54) = 4.72; p < .05,\"" "32" "32" 64 NA NA NA NA "F" "4.72" -0.268337620006075 -0.113951650296854 3 1 -10 "Reported N in MA too small" "If you use the original N from the study (not only individual targets but everyone), you have males = 98, females = 101. If you calculate with these sample sizes and the reported F, you get a discrepancy of 0. So calculations are wrong regarding sample size. Also, original sample size (54) makes no sense- authos appear to have used the error df from the F statistic as reported N. We chose the individual targets, since that is what the F-statistic appears to be based on."
"Balliet" "Lindskold" "Regular" "10.1177/002200277702100309" 1977 "Journal of Conflict Resolution" 78 1.687 37 "article" 0 "2" "Women (c) vs Men (t) on cooperation." NA NA 168 0 "d" 0 "Page 543. \"The means from the interaction on overall cooperation, when evaluated with Duncan Range tests, indictated that individual females in the high target cooperation condition were more cooperative than the subjects in each of the other groups - all of which did not differ from one another.\"" "83" "85" 168 NA NA NA NA "d" "0" 0 0 0 0 0 NA NA
"Balliet" "Mason" "Regular" "10.1016/0167-2681(91)90030-2" 1991 "Journal of Economic Behavior & Organization" 79 1.374 47 "article" 0 "0" "Women (c) vs Men (t) on cooperation" NA NA 82 -0.23 "d" -0.114748017581985 "Table 1. SD is calculated by square root of the variance estimate. Signal should be reversed at the end: small estimate = more cooperation. The result could also be found on P. 220, footnote 5, first sentence: \"The hypothesis that the average choice of males is equal to the average choice for females yields a test statistic of 0.99, compared to a test statistic with 82 degrees of freedom this is not significantly different from zero at conventional levels.\" A t-statistic of 0.99 results in Fisher's z of 0.109110586136822." "28" "54" 82 "12.93" "14.2" "6.3898000000000001" "4.9699" "t" "0.99" -0.109471406350558 0.00527661123142699 0 0 0 NA NA
"Balliet" "McCallum" "Regular" "10.1016/0022-1031(85)90032-0" 1985 "Journal of Experimental Social Psychology" 95 2.5 50 "article" 0 "2" "Women (c) vs Men (t) on cooperation" NA NA 124 0 "d" 0 "Page 314. \"The sex difference which appeared in the sequential analysis in the first experiment was not replicated in the second experiment, thus it also may be an unreliable effect.\"" "64" "60" 124 NA NA NA NA "d" "0" 0 0 0 0 0 NA NA
"Balliet" "Miller" "Outlier" "10.1177/002200277301700209" 1973 "Journal of Personality and Social Psychology" 78 4.736 81 "article" 0 "0" "Women (c) vs Men (t) on cooperation" NA NA 82 -0.6 "d" -0.295673047563422 "Page 345. \"The analysis of the last half of the game indicates that the main effects of S/T […] and player sex (F = 7.31, df = 1/69, p < .05) were significant.\"" "43" "38" 81 NA NA NA NA "F" "7.31" -0.296066922481935 -0.000393874918513004 0 0 1 "Reported N in MA too large" NA
