"meta" "author" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Koenig" "Rosenwasser" "1" "Femininity (c) vs. Masculinity (t) for mayor" NA NA 14 2.31 "g" 1.03740133971293 "Table 1." "7.39" "7.39" 14.78 "61.63" "76.5" "6.19" "6.3" "z" 1.00988118056697 1.00988118056697 -0.0275201591459575 1 1 -0.779999999999999 NA "Total sample is 133. Divided into 9 groups gives us 14.78 participants per group."
"Koenig" "Rosenwasser" "1" "Femininity (c) vs. Masculinity (t) for state representative" NA NA 14 2.4 "g" 1.06731650423445 "Table 1." "7.39" "7.39" 14.78 "58.55" "74.09" "4.37" "7.76" "z" 1.03745957551398 1.03745957551398 -0.0298569287204711 1 1 -0.779999999999999 NA "Total sample is 133. Divided into 9 groups gives us 14.78 participants per group."
"Koenig" "Rosenwasser" "1" "Femininity (c) vs. Masculinity (t) for U.S. senator" NA NA 14 1.98 "g" 0.921453472165867 "Table 1." "7.39" "7.39" 14.78 "55.43" "74.069999999999993" "9.9600000000000009" "8.19" "z" 0.896948397650782 0.896948397650782 -0.0245050745150849 1 1 -0.779999999999999 NA "Total sample is 133. Divided into 9 groups gives us 14.78 participants per group."
"Koenig" "Sumer" "0" "Relationship-orient, (c) vs. Task-orient. (t) for manager" NA NA 369 1.29 "g" 0.60813769326287 "Table 2, total scores." "184.5" "184.5" 369 "3.52" "4.2300000000000004" "0.63" "0.46" "z" 0.60584672287415 0.60584672287415 -0.00229097038871962 0 0 0 NA "Total sample size divided equally between conditions for calculations. \"Participants rated leaders (or managers) on two multi-item scales\"(MA . 620, emphasis mine), together with rest of same paragraph ->emotional instability should not be included"
"Koenig" "Willemsen" "0" "Femininity (c) vs. Masculinity (t)  for manager" NA NA 139 1.19 "g" 0.567350524099804 "In-text, p. 388." "69.5" "69.5" 139 NA NA NA NA "t" 12.31 0.912229995029102 0.344879470929297 3 1 0 NA "Sample size derived from the df of the t-test. Total sample size divided equally between conditions for calculations."
"Kolden" "Buckley" "0" "Correlation genuineness and outcome measures" NA NA 71 0.06 "r" 0.0600721559210317 "Table 1. Note that only the significant genuiness score for character change (r = .29) is reported. All other genuineness correlations (for the remaining 4 outcome variables) presumed to be 0. Aggregated using MaD package in R with the G01 method and a correlation of .5" NA NA 71 NA NA NA NA "d" 0.1129143 0.0564272009250659 -0.00364495499596582 0 3 0 NA NA
"Kolden" "Fretz" "0" "Correlation congruence with total movements" NA NA 17 0.25 "r" 0.255412811882995 "Table 6. Client correlation non-significant and set to 0, counselor (r =.31). Aggregated using MaD package with the G01 method in R and a correlation of .25" NA NA 17 NA NA NA NA "d" 0.3149031 0.156808139009888 -0.098604672873107 3 3 0 NA NA
"Kolden" "Garfield" "0" "Correlation congruence with outcome variables" NA NA 38 -0.26 "r" -0.266108406873654 "Table 3. First 7 congruence correlations (r = .07, -.22, .04, -.01, -.04, .07, -.18) aggregated using MaD  and method G02 package in R and a correlation of .25" NA NA 38 NA NA NA NA "d" -0.1317289 -0.065816921347019 0.200291485526635 3 3 0 NA NA
"Kolden" "Hansen" "0" "Correlation congruence with change in self-concept" NA NA 70 0.69 "r" 0.847955755218963 "Table 1. Client ratings congruence (r = .01) and judge ratings congruence (r = .88). Aggregated using MaD package in R iwth method G01 and a correlation of .25" NA NA 70 NA NA NA NA "d" 0.8790914 0.42649759169375 -0.421458163525213 3 3 0 NA NA
"Kolden" "Jones" "2" "Correlation therapeutic alliance with outcome variables" NA NA 99 -0.02 "r" -0.0200026673068496 "Table 8. Correlation therapeutic alliance with rating scales for therapy outcome (r = -.41 / -.48 /.17 / .2 / .2).Aggregation using MaD package in R with method G02 and a correlation of .5." NA NA 99 NA NA NA NA "d" -0.05659429 -0.0282933699720778 -0.00829070266522823 0 3 0 NA NA
"Kolden" "Maramarosh" "0" "Correlation SCL-90-R-post-partial with client-rated RR and therapist-rated RR" NA NA 31 0.41 "r" 0.435611223236224 "Table 1. Correlation SCL-90-R-post-partial with client-rated RR (r = -.28) and therapist-rated RR (r = -.58). A higher score on SCL-90 indicates worse symptoms, so correlations inversed before aggregating using the MaD package in R with method G01 and a correlation of .25" NA NA 31 NA NA NA NA "d" 0.9539338 0.460516094357172 0.0249048711209481 1 3 0 NA NA
"Kolden" "Melnick" "0" "Correlation genuineness and outcome measures" NA NA 18 0.42 "r" 0.447692023527421 "Table 2.  Correlation genuiness with outcome measures (r = .40, .47, .61, .25, .4, .41, .37, .36, .33). Aggregated using the MaD package in R with method G01 and a correlation of .25." NA NA 18 NA NA NA NA "d" 0.8690805 0.42191 -0.025782023527421 1 3 0 NA NA
"Kolden" "Ritter" "0" "Correlation congruence with psychosocial problems" NA NA 37 0.21 "r" 0.21317134656486 "Table 4. Effect inversed." NA NA 37 NA NA NA NA "r" 0.22 0.223656109021832 0.0104847624569724 0 3 0 NA NA
"Kolden" "Staples" "0" "Correlation therapist self-congruence and therapy outcome" NA NA 17 0.16 "r" 0.161386696131526 "Table 1." NA NA 17 NA NA NA NA "r" 0.157 0.158309384595911 -0.00307731153561541 0 0 0 NA NA
"Kolden" "Truax" "0" "Correlation genuineness and patient outcome" NA NA 63 0.38 "r" 0.400059650056057 "Table 2. T-P-T group." NA NA 63 NA NA NA NA "r" 0.44 0.472230804420426 0.0721711543643687 2 1 0 NA NA
"Lucassen" "Braungart-Rieker" "0" "Correlation father sensitivity with infant-father attachment" NA NA 86 0.11 "r" 0.110446916 NA NA NA 86 NA NA NA NA NA NA 0.110446916 0 0 2 0 NA NA
"Lucassen" "Cox" "0" "Correlation positive interaction father and security" NA NA 33 0.43 "r" 0.459896681 "Table 3." NA NA 33 NA NA NA NA "r" 0.43 0.459896681212679 2.12678541444689e-10 0 0 0 NA NA
"Lucassen" "Easterbrooks" "0" "Correlation father behavioral sensitivity and child attachment" NA NA 75 0 "r" 0 "Table 3. Nonsignificant correlations for girls and boys and effect thus set to zero." NA NA 75 NA NA NA NA "z" 0 0 0 0 0 0 NA NA
"Lucassen" "Eiden" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 220 0.14 "r" 0.140925576 "Figure 2. Higher score on the father-Infant attachment security indicator indicates a more insecure relationship. The loading  is thus inversed." NA NA 220 NA NA NA NA "r" 0.14 0.140925576070494 7.04939162599061e-11 0 0 0 NA NA
"Lucassen" "Goossens" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 75 0.26 "r" 0.266108407 NA NA NA 75 NA NA NA NA NA NA 0.266108407 0 0 2 0 NA NA
"Lucassen" "Hazen" "0" "Relation fathers' caregiving style and infants' secure versus insecure attachment" NA NA 105 0 "r" 0 "In-text, p. 60.  Under header \"Fathers' sensitive and frightening caregiving as a predictor of father-infant attachment\". Nonsignificant, coded as 0." NA NA 105 NA NA NA NA "z" 0 0 0 0 0 0 NA "WEIRD: MA codes non-significant effects as effect size 0 even when there is an effect size reported. This is not policy is not stated in the MA."
"Lucassen" "Kochanska" "0" "Correlation father responsiveness and child security" NA NA 100 0 "r" 0 "In-text, p. 652. \"For fathers and children, only one predictor was significant: children's receptive cooperation\". That is, effect of responsiveness nonsignificant and set to zero." NA NA 100 NA NA NA NA "z" 0 0 0 0 0 0 NA NA
"Lucassen" "Schneider" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 62 0 "r" 0 "In-text, p. 361. \"(ANOVAs) revealed no significant differences within the three attachment categories in parental acceptance scores or in quality of assistance ratings\". Nonsignificant, coded as zero." NA NA 62 NA NA NA NA "z" 0 0 0 0 0 0 NA NA
"Lucassen" "Schoppe-Sullivan" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 91 0.17 "r" 0.171666664 NA NA NA 91 NA NA NA NA NA NA 0.171666664 0 0 2 0 NA NA
"Lucassen" "Volling" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 62 0 "r" 0 "In-text, p. 457. \"Only one significant attachment group effect was found\", i.e. the others nonsignificant and the overall effect set to zero." NA NA 62 NA NA NA NA "z" 0 0 0 0 3 0 NA NA
"Lucassen" "Wong" "0" "Correlation paternal sensitivity and infant-father attachment" NA NA 62 0.24 "r" 0.244774113 "Table 2. Below diagonal." NA NA 62 NA NA NA NA "r" 0.15 0.151140435936467 -0.0936336770635332 3 1 0 NA NA
"Mol" "Aram" "0" "Correlation maternal literacy with oral language: definitions in kindergarten" NA NA 41 0.18 "z" 0.18 "Table 4." NA NA 41 NA NA NA NA "r" 0.18 0.181982688600706 0.00198268860070577 0 0 0 NA NA
"Mol" "Davidse" "0" "Correlation between parent print exposure and letter knowledge" NA NA 118 0.21 "z" 0.21 "Table 2." NA NA 181 NA NA NA NA "r" 0.21 0.21317134656486 0.00317134656485976 0 0 -63 NA "MA has switched a 8 and 1 when reporting sample size."
"Mol" "Senechal 1996" "1" "Correlation between AAC and PPVT-R" NA NA 117 0.44 "z" 0.44 "Table 3." NA NA 117 NA NA NA NA "r" 0.41 0.435611223236224 -0.00438877676377569 0 0 0 NA NA
"Mol" "Senechal 1996" "2" "Correlation between AAC and PPVT-R/EOWPVT-R" NA NA 47 0.32 "z" 0.32 "Table 7. Correlation AAC with PPVT-R (r = .43) and EOWPVT-R (r = .17). Mean is total effect." NA NA 47 NA NA NA NA "r" 0.3 0.309519604203112 -0.0104803957968883 0 0 0 NA NA
"Mol" "Senechal 1998" "0" "Correlation parent print exposure and oral language" NA NA 110 0.25 "z" 0.25 "Table 4. Kindergarten children. Correlation parent print exposure with vocabulary (r = .28),, listening comprehension (r = .20) and phonological awareness (r = .28). Mean of these is total effect." NA NA 110 NA NA NA NA "r" 0.253333333333333 0.258971545767427 0.00897154576742742 0 0 0 NA NA
"Mol" "Senechal 2000" "0" "Correlation E. auteurs-Adultes [AAC] with vocabulaire" NA NA 80 0.09 "z" 0.09 "Table 3." NA NA 80 NA NA NA NA "r" 0.09 0.0902441878561469 0.000244187856146855 0 0 0 NA NA
"Mol" "Senechal 2008" "0" "Correlation parent literacy with child language" NA NA 106 0.29 "z" 0.29 "Table 2. Correlation partent literacy with child language: vocabulary (r = .30), morphology (r = .26), and syntax (r = .26). Mean of these is total effect." NA NA 106 NA NA NA NA "r" 0.273333333333333 0.280462772908743 -0.00953722709125726 0 0 0 NA NA
"Mol" "Symons" "0" "Correlation Mother ART and PPVT-R" NA NA 39 0.38 "z" 0.38 "Table 3." NA NA 39 NA NA NA NA "r" 0.36 0.37688590118819 -0.00311409881181002 0 0 0 NA "\" Because mothers read most to the child, we used maternal data over paternal if both were reported\" (MA)"
"Morgan" "Beck-Sander" "0" "Before treatment (c) vs. after treatment (t)" NA NA 10 0.31 "d" 0.154385969709221 "Table 1. Depression. Reverse coded values (9-value) and took means of control and treatment groups." "10" "10" 10 "4.7" "5.4" "2.7908580918579302" "2.7162065049951152" "d" 0.254195563720897 0.126758059298353 -0.0276279104108685 1 3 0 "It is not clear whether the category 'fear of relapse' should classified as a 'mental health symptom'  or 'psychiatric recidivism'" "Only raw scores were provided and means and SD had to be calculated"
"Morgan" "Condelli" "0" "Before admission to intermediate care programs (c) vs. min. 6 months after admission (t)" NA NA 49 1.14 "d" 0.542930505457726 NA "49" "49" 49 NA NA NA NA NA NA 0.542930505457726 0 0 2 0 NA "It is clear which effect should be calculated thanks to the sample size reported by MA, however, Condelli et al do not report the necessary values to calculate it, the closest they come is Figure 3. Presuming personal correspondence by MA authors. Effect size copied from MA."
"Morgan" "Hodel" "0" "Before treatment (c) vs. after treatment (t)" NA NA 13 0.89 "d" 0.431485803446088 "Table 2. BPRS." "13" "13" 13 "-64.7" "-58.4" "13.9" "11.9" "d" -0.486911297417175 0.241112655273456 -0.190373148172632 3 1 0 NA "Means were inverted so that for the effect size \"a positive value indicated improvement due to treatment\"."
"Morgan" "Lamberti" "0" "Before admission to  program (c) vs. 1 year after admission (t)" NA NA 44 1.24 "d" 0.585898932259168 "In text, p. 72. MCAS." "41" "41" 41 "51.5" "61.5" "7.6" "8.6" "d" 1.23222250624194 0.582590998850976 -0.00330793340819169 0 0 3 NA NA
"Morgan" "Lovell" "0" "Preprogram (c) vs. postprogam(t)" NA NA 150 0.67 "d" 0.329030893322087 NA "150" "150" 150 NA NA NA NA NA NA 0.329030893322087 0 0 2 0 NA "It is clear which effect should be calculated (BPRS scores), however, Lovell et al do not report the necessary values to calculate it, the closest they come is Table 3. Presuming personal correspondence by MA authors. Effect size copied from MA."
"Morgan" "Nelson" "0" "Baseline (c) vs. final month after treatment (t)" NA NA 16 0.75 "d" 0.366724604230137 "In text, p. 253, paired t-test on difference between CGI-scores final month vs. baseline. Effect calculated from t-value" "16" "16" 16 NA NA NA NA "t" 4.99 0.795514408267798 0.428789804037661 3 3 0 "MA does not specify which time-point to choose when there are several post-treatment measurements. There are (in table 2) two time-points that both have n = 16 as reported in the MA, however the primary paper does not report SD for these groups. Nelson et al later report a t-test on the difference between the final time-point and baseline which is the only effect size possible to calculate for which n = 16." "."
"Morgan" "Valentine" "0" "Experimental group pretest (c) vs. posttest (t)" NA NA 56 0.78 "d" 0.380734623641985 "Table 1. Experimental, pretest vs. posttest. Effect calculated for 'Beck Depression Inventory' (d =  0.75549) first, then 'Clinical Anxiety scale' (d = 0.59425), then 'Post-Traumatic Stress Disorder Symptom Scale: Global' (d = 0.98721). Then mean taken of these values." "56" "56" 56 "-21.1 / -61.1 / -24.6" "-12.6 / -52.7 / -14.1" "11.1 / 15.1 / 11.9" "11.4 / 13.1 / 9.2" "d" 0.778983825305062 0.380261221053348 -0.000473402588637317 0 3 0 "It was not clear that the  'Generalized Expectancy for Success Scale' which is related to \"is related to anxiety, negative cognition, depression, and suicidal ideation\" should not be included as a measure of mental health symptoms" "Means for the scales were inverted so that for the effect size \"a positive value indicated improvement due to treatment\"."
"Morgan" "Wilson" "0" "Pretreatment (c) vs. posttreatment (t)" NA NA 5 1.4 "d" 0.652666566082356 "Table 1. Group cognitive,  pretest vs. posttest. Effect calculated for 'Beck Depression inventory' (d = 1.22830) first, then 'Multiple Affect Adjective Check List D Scale' (d = 0.808541989), then 'Hopelessness Scale' (d = 0.44670741), then 'MMPI D Scale' (d = 0.86331) and finally 'Daily Mood Rating' (d = 3.66454). Mean of these is total effect." "5" "5" 5 "-26.6 / -14.0 / -10.0 / -82.0 / 1.8" "-13.0 / -8.8 / -6.8 / -69.8 / 8.0" "12.3 / 7.42 / 6.71 / 13.69 / 1.05" "6.76 / 5.26 / 7.59 / 14.56 / 2.15" "d" 1.40227936488467 0.653599980364775 0.000933414282418998 0 3 0 "It is not clear that 'daily mood ratings' are necessarily part of measuring \"mental health symptoms\"" "Means for the first 4 scales were inverted so that for the effect size \"a positive value indicated improvement due to treatment\"."
"Morgan" "Zlotnick" "0" "Pretreatment (c) vs. posttreatment (t)" NA NA 17 1.74 "d" 0.786401177301284 "In text, p. 103, PTSD, paired t-test." "17" "17" 17 NA NA NA NA "t" 3.81 0.614080851605781 -0.172320325695503 3 1 0 NA NA
"Munder" "Bryant 2003" "0" "Imaginal exposure and cognitive restructuring (c) vs. Imaginal exposure (t) on IES - I" NA NA 40 -0.96 "d" -0.472006999986692 "Table 3. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "15" "15" 30 "8.93" "15.07" "6.25" "6.26" "z" -0.472974452759757 -0.472974452759757 -0.000967452773065036 0 3 10 NA "Unclear whether to use IES-I or IES-A, and posttreatment or follow-up"
"Munder" "Bryant 2008" "0" "Imaginal/in vivo exposure/cognitive restructuring (c) vs. Imaginal exposure (t) on IES-intrusions" NA NA 59 -0.63 "d" -0.314031814332729 "Table 4. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "24" "23" 47 "11.96" "17.829999999999998" "9.68" "8.4700000000000006" "z" -0.316824776688991 -0.316824776688991 -0.00279296235626203 0 3 12 NA "Unclear whether to use IES-I or IES-A, and posttreatment or follow-up"
"Munder" "Bryant 2008" "0" "Imaginal/in vivo exposure/cognitive restructuring (c) vs. In vivo exposure (t) on IES-intrusions" NA NA 56 -0.31 "d" -0.156553121831177 "Table 4. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "24" "22" 46 "11.96" "15.18" "9.68" "10.87" "z" -0.156058402092651 -0.156058402092651 0.000494719738525995 0 3 10 NA "Unclear whether to use IES-I or IES-A, and posttreatment or follow-up"
"Munder" "Cloitre" "0" "STAIR/support (c) vs. STAIR/exposure (t) on PTSD symptom scale-seff report" NA NA 66 0.46 "d" 0.230686596111913 "Table 2. 3-month follow-up evaluation. Calculated effect inversed because scale indicates worse symptomology." "26" "25" 51 "17.3" "12.5" "10.1" "11.41" "z" 0.221165354104602 0.221165354104602 -0.009521242007311 0 3 15 NA "Unclear whether to use posttreatment or one of the follow up measurements."
"Munder" "Devilly" "0" "TTP (c) vs. EMDR (t) on Impact of event scale" NA NA 23 -0.65 "d" -0.331104414249777 "Table 3. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "12" "11" 23 "20.75" "35.64" "22.28" "21.66" "z" -0.332148821752284 -0.332148821752284 -0.00104440750250701 0 3 0 NA "Unclear whether to use posttreatment or  follow up measurement."
"Munder" "Foa" "0" "PE/CR (c) vs. PE (t)  on PTSD symptom scale interview" NA NA 127 0 "d" 0 "Table 3. Total score, posttreatment." "44" "52" 96 "9.3000000000000007" "9.3000000000000007" "9.1999999999999993" "8.4" "z" 0 0 0 0 0 31 NA NA
"Munder" "Johnson" "0" "EMDR (c) vs. PE (t) on MISS" NA NA 26 -0.51 "d" -0.260363590815977 "Table 2. Post-Tx. Calculated effect inversed because scale indicates worse symptomology." "9" "9" 18 "98.78" "110.89" "23.87" "21.28" "z" -0.264675758561706 -0.264675758561706 -0.00431216774572901 0 3 8 NA "Unclear whether to use posttreatment or  follow up measurement."
"Munder" "Johnson" "0" "Counting (c) vs. EMDR (t) on MISS" NA NA 26 1.24 "d" 0.603003826253476 "Table 2. Post-Tx. Calculated effect inversed because scale indicates worse symptomology." "9" "9" 18 "123.67" "98.78" "12.58" "23.87" "z" 0.61313523863613 0.61313523863613 0.0101314123826539 0 3 8 NA "Unclear whether to use posttreatment or  follow up measurement."
"Munder" "Marks" "0" "Exposure and cognitive (c) vs. Exposure (t) on IES" NA NA 47 0.28 "d" 0.141909580174041 NA "20" "19" 39 NA NA NA NA NA NA 0.139546653905865 -0.00236292626817602 0 2 8 NA NA
"Munder" "Marks" "0" "Exposure and cognitive (c) vs. cognitive (t) on IES" NA NA 43 0.4 "d" 0.202365954659611 NA "18" "19" 37 NA NA NA NA NA NA 0.198690110349241 -0.00367584431036999 0 2 6 NA NA
"Munder" "Power" "0" "E + CR (c) vs. EMDR (t) on IOE total" NA NA 76 0.6 "d" 0.298623996456447 "Table 2. Post-. Calculated effect inversed because scale indicates worse symptomology." "21" "27" 48 "19.2" "11.8" "12.3" "12" "z" 0.298165227015369 0.298165227015369 -0.000458769441077977 0 0 28 NA NA
"Munder" "Resick 2002" "0" "PE (c) vs. CPT (t) on PSS" NA NA 121 0.42 "d" 0.209792428020811 "Table 3. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "40" "40" 80 "11.8" "8.3000000000000007" "9.8699999999999992" "6" "z" 0.212656764239917 0.212656764239917 0.00286433621910601 0 3 41 NA "Unclear whether to use posttreatment or  follow up measurement."
"Munder" "Resick 2008" "0" "CPT-C (c) vs. CPT (t) on PDS" NA NA 107 -0.09 "d" -0.0453090151081812 "Table 1. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "38" "42" 80 "12.89" "13.98" "12.06" "11.77" "z" -0.0456926980672858 -0.0456926980672858 -0.000383682959104598 0 0 27 NA "Posttreatment chosen over follow up, because follow up effect in wrong direction."
"Munder" "Rogers" "0" "Exposure (c) vs. EMDR (t) on IES-Total" NA NA 12 1.04 "d" 0.537130359753903 "Table 1. Posttreatment. Calculated effect inversed because scale indicates worse symptomology." "6" "6" 12 "39.6" "29.8" "6.6" "10.4" "z" 0.536479966096563 0.536479966096563 -0.000650393657339987 1 1 0 NA NA
"Munder" "Tarrier" "0" "Imaginal exposure (c) vs. Cognitive therapy (t) on IES-I" NA NA 72 -0.15 "d" -0.0757427743039511 "Table 1. Post. Calculated effect inversed because scale indicates worse symptomology." "29" "33" 62 "16.39" "17.91" "10.039999999999999" "10.29" "z" -0.0744750084547831 -0.0744750084547831 0.001267765849168 0 3 10 NA "Unclear whether to use IES-I or IES-A, and post or 6 months."
"Munder" "Taylor" "0" "Exposure (c) vs. EMDR (t)" NA NA 41 -1.1 "d" -0.534970160145707 NA "15" "15" 30 NA NA NA NA NA NA -0.525480447978514 0.00948971216719297 0 2 11 NA NA
"Piet" "Branstrom" "0" "Control (c) vs. Intervention  (t) on Anxiety" NA NA 71 0.26 "g" 0.131058318725643 "Table 2. Change scores. Effect was inversed because a higher score indicates worse symptomology." "39" "32" 71 "-1.1499999999999999" "-2.27" "3.09" "3.82" "z" 0.161427285296815 0.161427285296815 0.030368966571172 1 1 0 NA NA
"Piet" "Foley" "0" "Wait list (c) vs. Treatment (t) on HAM-A" NA NA 115 0.64 "g" 0.316816253142756 "Table 2. Change scores calculated Time2 - Time1 (control = 8.9 - 14.37; treatment = 5.58 - 15.58). Effect inversed because a higher score indicates worse symptomology." "54" "53" 107 "-5.47" "-10" "8.39" "5.13" "z" 0.319539574923579 0.319539574923579 0.00272332178082296 0 0 8 NA NA
"Piet" "Hoffman" "0" "Control (c) vs. Experimental (t) on POMS tension/anxiety" NA NA 214 0.39 "g" 0.194465137047502 "Table 2. Change scores calculated T3 - T1 (control = 12.73 - 13.42; treatment =10.33 - 13.16). Effect inversed because a higher score indicates worse symptomology." "111" "103" 214 "-0.69" "-2.83" "6.59" "7.02" "z" 0.156595645083527 0.156595645083527 -0.037869491963975 1 1 0 NA NA
"Piet" "Johns" "0" "Control (c) vs. MBSR (t) on GAD-7 anxiety" NA NA 35 0.3 "g" 0.152918946472985 "Table 2. Time 3 outcomes, note that these are ajdusted for T1 scores (i.e. are change scores). Reported pooled SD (= 4.54) used for calculations. Effect inversed because a higher score indicates worse symptomology." "17" "18" 35 "7.82" "3.39" "4.54" "4.54" "z" 0.438337526060585 0.438337526060585 0.2854185795876 3 1 0 NA NA
"Piet" "Lengacher" "0" "Usual care group (c) vs. MBSR group (t) on state anxiety" NA NA 82 0.57 "g" 0.283877523539049 NA "42" "40" 82 NA NA NA NA NA NA 0.283877523539049 0 0 2 0 NA NA
"Piet" "Lerman" "0" "Control (c) vs. MBSR (t) on SCL-90" NA NA 68 0.2 "g" 0.100982132907519 NA "20" "48" 68 NA NA NA NA NA NA 0.100982132907519 0 0 2 0 NA NA
"Piet" "Speca" "0" "Control (c9 vs. Treatment (t) on POMS anxiety and SOSI anxiety" NA NA 90 0.42 "g" 0.210257727009705 "Table 3, change scores (z = -0.388155074779164). Table 4, change scores (z = -0.133121884797037). Average is total effect. Total effect inversed to be in right direction." "37" "53" 90 "-0.4 / -2" "-4.8 / -3.4" "5.2 / 5.1" "5.6 / 5.2" "z" 0.260638479788101 0.260638479788101 0.050380752778396 2 1 0 NA NA
"Piet" "Wurtzen" "0" "Usual care (c) vs. MBSR (t) on anxiety" NA NA 267 0.22 "g" 0.110089987001895 NA "138" "120" 258 NA NA NA NA NA NA 0.110089987001895 0 0 2 9 NA "Sample size taken from table 3."
"Smith" "Beiser" "0" "Correlation Ethnic identity with depression" NA NA 647 0.02 "r" 0.0200026673068496 "Table B1. Correlation inversed to reflect well-being." NA NA 647 NA NA NA NA "r" 0.02 0.0200026673068496 0 0 0 0 NA NA
"Smith" "Bhadha" "0" "European American (c) vs. Asian indian (t) on Self-esteeem" NA NA 360 0.07 "r" 0.0701146706543252 "Table 3." "180" "180" 360 "3.9" "3.97" "0.53" "0.47" "z" 0.0698176043958793 0.0698176043958793 -0.000297066258445916 0 0 0 NA NA
"Smith" "Blash" "0" "Correlation ethnic identity and self-esteem" NA NA 68 0.2 "r" 0.202732554054082 "In-text, p. 368." NA NA 68 NA NA NA NA "r" 0.23 0.234189466759367 0.0314569127052848 1 1 0 NA NA
"Smith" "Carlson" "0" "Correlation ethnic identity with self-esteem" NA NA 685 0.31 "r" 0.320545409301946 "Table 2. Hispanic group (r = .27, n = 462) and African American group (r = .39, n = 223). Weighted mean (by n) is total effect." NA NA 685 NA NA NA NA "r" 0.309065693430657 0.319512100728537 -0.00103330857340928 0 0 0 NA NA
"Smith" "Carter" "0" "Correlation MEIM-Total with measures of well-being" NA NA 59 0.2 "r" 0.202733 "Table 2. Correlation MEIM-Total with ASI (r = -.062), STAI-T (r = -.314), STAI-S (-.176), and BDI (r = -.21). Mean of these is total effect. Total effect inversed to reflect well-being." NA NA 59 NA NA NA NA "r" 0.1905 0.192855946404614 -0.0098770535953861 0 0 0 NA NA
"Smith" "Gamst" "0" "Correlation MEIM with GAF-intake and GAF-termination" NA NA 204 0.13 "r" 0.130739850028878 "Table 3. Correlation MEIM with GAF-intake (r = .16) and GAF-termination (r = .09). Mean is total effect." NA NA 204 NA NA NA NA "r" 0.125 0.125657214140453 -0.00508263588842495 0 3 0 NA NA
"Smith" "Lamborn" "0" "Correlation ethnic identity with measures of well-being" NA NA 158 0.23 "r" 0.234189466759367 "Table 2. Correlation ethnic identy with self-reliance (r = .13), school orientation (r = .2), educational expectations (r = .38) and school values (r = .15). Mean of these is total effect." NA NA 158 NA NA NA NA "r" 0.215 0.21840781899612 -0.0157816477632468 0 3 0 NA NA
"Smith" "Laurent" "0" "Correlation  SEI with ethnic identity measures" NA NA 193 0.41 "r" 0.435611223236224 "Table 3.2.  Correlation SEI with 1-12 (r = .4 / .41 / .41 / .88 / 0 / .83 / .11 / .22 / .82 / .87 / .18 / .1). Mean is total effect." NA NA 193 NA NA NA NA "r" 0.410833333333333 0.436613358118281 0.00100213488205736 0 0 0 NA NA
"Smith" "Lee" "0" "Correlation EI with RSE and CES-D" NA NA 84 0.36 "r" 0.37688590118819 "Table 1. Correlation CES-D with EI-Clarity (r = -.34), EI-pride (r = -.36) and EI-engage (r = -.29). Correlation RSE with EI-clarity (r = .38), EI-pride (r = .52) and EI-engage (r = .19). Correlations with CES-D (depression) inversed, and average of all effects taken as total effect." NA NA 84 NA NA NA NA "r" 0.346666666666667 0.361650109365316 -0.0152357918228736 0 0 0 NA NA
"Smith" "Lee Yoo" "0" "Correlation RSE with EI" NA NA 323 0.23 "r" 0.234189466759367 "Table 1. Correlation RSE with EI-Clarity (r = .23), EI-Pride (r = .4), and with EI-Engage (.05). Mean is total effect." NA NA 323 NA NA NA NA "r" 0.226666666666667 0.23067278325131 -0.00351668350805653 0 0 0 NA NA
"Smith" "Lorenzo-Hernandez" "0" "Correlation ethnic identity with self-esteem" NA NA 206 0.46 "r" 0.497311287572031 "Table 1." NA NA 203 NA NA NA NA "r" 0.46 0.497311287572031 0 0 0 3 NA "Sample size taken from table 1."
"Smith" "Phinny" "0" "Correlation T1 ethnic identiy with self-esteem" NA NA 64 0.48 "r" 0.522984277591344 "Figure 1. Correlation T1 ethnic identity with T1 self-evaluation (r = .47) and T2 self-esteem (r = .49). Mean is total effect." NA NA 64 NA NA NA NA "r" 0.48 0.522984277591344 0 0 0 0 NA "WEIRD(?): sample size at T1 is 64 and at T2 18, MA has reported the larger value."
"Smith" "Rivas-Drake" "0" "Correlation ethnic identity measures with well-being measures" NA NA 84 0.25 "r" 0.255412811882995 "Table 2. Chinese American youth. Correlation private regard with self-esteem (r = 24) and depressive symptoms (r = -.25). Correlation public regard with self-esteem (r = .37) and depressive symptoms (r = -.5). Depressive symptoms correlations inversed and average of all correlations taken as total effect." NA NA 84 NA NA NA NA "r" 0.34 0.354092528962243 0.0986797170792479 3 1 0 NA NA
